date,store_nbr,cluster,holiday,High Sales Volume,dcoilwtico,onpromotion,sales,-1_day_sales,-2_day_sales
2016-04-27,10,15,1,0,0.21665208151018872,0.2,0.02223846947551887,0.024711980725922747,0.022668578452619735
2016-04-28,10,15,1,0,0.22590323790473804,0.15,0.017918300707872106,0.02223846947551887,0.024711980725922747
2016-04-29,10,15,1,0,0.22527815976997118,0.16666666666666666,0.017146617686268788,0.017918300707872106,0.02223846947551887
2016-05-02,10,15,1,0,0.20990123765470675,0.2,0.025900447117877166,0.017146617686268788,0.017918300707872106
2016-05-03,10,15,1,0,0.19614951868983616,0.21666666666666667,0.03229433609428348,0.025900447117877166,0.017146617686268788
2016-05-04,10,15,1,0,0.19764970621327665,0.18333333333333332,0.029303553359556086,0.03229433609428348,0.025900447117877166
2016-05-05,10,15,1,0,0.20465058132266528,0.16666666666666666,0.025138611923138002,0.029303553359556086,0.03229433609428348
2016-05-06,10,15,1,0,0.2077759719964995,0.16666666666666666,0.021860520967842675,0.025138611923138002,0.029303553359556086
2016-05-09,10,15,1,0,0.1936492061507688,0.16666666666666666,0.026856554211456305,0.021860520967842675,0.025138611923138002
2016-05-10,10,15,1,0,0.20902612826603323,0.18333333333333332,0.024148794241963173,0.026856554211456305,0.021860520967842675
2016-05-11,10,15,1,0,0.22815351918989873,0.15,0.023223690258385193,0.024148794241963173,0.026856554211456305
2016-05-12,10,15,1,0,0.23352919114889353,0.4,0.03626998249059939,0.023223690258385193,0.024148794241963173
2016-05-13,10,15,1,0,0.22827853481685206,0.2,0.018197536326532423,0.03626998249059939,0.023223690258385193
2016-05-16,10,15,1,0,0.24703087885985736,0.2,0.027427356514293743,0.018197536326532423,0.03626998249059939
2016-05-24,10,15,1,0,0.2510313789223652,0.21666666666666667,0.021775362077091433,0.027427356514293743,0.018197536326532423
2016-05-27,10,15,0,0,0.2675334416802099,0.18333333333333332,0.018664592821880717,0.021775362077091433,0.027427356514293743
2016-06-23,10,15,1,0,0.26728341042630327,0.18333333333333332,0.01645747951071463,0.018664592821880717,0.021775362077091433
2016-07-25,10,15,1,0,0.18052256532066496,0.23333333333333334,0.020963525750886426,0.01645747951071463,0.018664592821880717
2016-08-05,10,15,1,0,0.173396674584323,0.16666666666666666,0.02082286979830683,0.020963525750886426,0.01645747951071463
2016-08-10,10,15,1,0,0.17239654956869604,0.2,0.01916446917791668,0.02082286979830683,0.020963525750886426
2016-08-12,10,15,0,0,0.20640080010001244,0.18333333333333332,0.018957066843257844,0.01916446917791668,0.02082286979830683
2016-08-15,10,15,1,0,0.22202775346918363,0.2,0.023882022571155584,0.018957066843257844,0.01916446917791668
2016-08-24,10,15,1,0,0.2291536442055256,0.18333333333333332,0.019304711949483,0.023882022571155584,0.018957066843257844
2016-09-28,10,15,1,0,0.23890486310788844,0.2,0.019737692430811804,0.019304711949483,0.023882022571155584
2016-10-07,10,15,1,0,0.27253406675834474,0.23333333333333334,0.016765000380349084,0.019737692430811804,0.019304711949483
2016-11-02,10,15,1,0,0.21702712839104882,0.23333333333333334,0.02577699112265423,0.016765000380349084,0.019737692430811804
2016-11-03,10,15,1,0,0.20877609701212646,0.21666666666666667,0.02231865773639181,0.02577699112265423,0.016765000380349084
2016-11-04,10,15,1,0,0.20140017502187774,0.23333333333333334,0.025513190617826528,0.02231865773639181,0.02577699112265423
2016-11-07,10,15,1,0,0.21152644080510058,0.2,0.026429356188026863,0.025513190617826528,0.02231865773639181
2016-11-10,10,15,1,0,0.20827603450431292,0.23333333333333334,0.017573699437654296,0.026429356188026863,0.025513190617826528
2016-11-11,10,15,1,0,0.1928991123890486,0.25,0.017780439436919992,0.017573699437654296,0.026429356188026863
2016-11-25,10,15,1,0,0.2345293161645205,0.25,0.017754500389689582,0.017780439436919992,0.017573699437654296
2016-11-28,10,15,1,0,0.22127765970746333,0.2,0.023117043878657127,0.017754500389689582,0.017780439436919992
2016-12-05,10,15,1,0,0.29703712964120504,0.21666666666666667,0.028845327310687497,0.023117043878657127,0.017754500389689582
2016-12-06,10,15,1,0,0.28741092636579574,0.21666666666666667,0.03355451534562244,0.028845327310687497,0.023117043878657127
2016-12-08,10,15,1,0,0.2860357544693087,0.2,0.0201716051647786,0.03355451534562244,0.028845327310687497
2016-12-21,10,15,1,0,0.29353669208651073,0.23333333333333334,0.03709168948282004,0.0201716051647786,0.03355451534562244
2016-12-22,10,15,1,1,0.3002875359419926,0.4666666666666667,0.0700378963565215,0.03709168948282004,0.0201716051647786
2016-12-23,10,15,1,0,0.3006625828228528,0.25,0.039994072243571446,0.0700378963565215,0.03709168948282004
2017-02-27,10,15,1,0,0.32604075509438674,0.21666666666666667,0.01927417600394409,0.039994072243571446,0.0700378963565215
2017-02-28,10,15,1,0,0.3255406925865732,0.23333333333333334,0.029897678588635353,0.01927417600394409,0.039994072243571446
2017-03-02,10,15,1,0,0.30841355169396173,0.23333333333333334,0.03074942737020818,0.029897678588635353,0.01927417600394409
2017-04-12,10,15,1,0,0.3145393174146767,0.23333333333333334,0.025379926245182916,0.03074942737020818,0.029897678588635353
2017-04-13,10,15,0,0,0.31541442680335036,0.2,0.02239796980436223,0.025379926245182916,0.03074942737020818
2017-04-21,10,15,1,0,0.27103387923490435,0.25,0.021047638193242235,0.02239796980436223,0.025379926245182916
2017-05-01,10,15,1,0,0.2609076134516814,0.21666666666666667,0.038431973943571986,0.021047638193242235,0.02239796980436223
2017-05-12,10,15,1,0,0.24840605075634442,0.2,0.021236297889675754,0.038431973943571986,0.021047638193242235
2017-05-24,10,15,1,0,0.28791098887360916,0.21666666666666667,0.019610150303759087,0.021236297889675754,0.038431973943571986
2017-05-26,10,15,0,0,0.27028378547318405,0.23333333333333334,0.020795502265965198,0.019610150303759087,0.021236297889675754
2017-06-23,10,15,1,0,0.18627328416051997,0.21666666666666667,0.020486098204476267,0.020795502265965198,0.019610150303759087
2017-07-24,10,15,1,0,0.22815351918989873,0.2,0.024624006390679038,0.020486098204476267,0.020795502265965198
2017-07-25,10,15,1,0,0.24765595699462434,0.2,0.023599367308631623,0.024624006390679038,0.020486098204476267
2017-08-10,10,15,1,0,0.25728216027003364,0.23333333333333334,0.024014626684692553,0.023599367308631623,0.024624006390679038
2017-08-11,10,15,0,0,0.26065758219777474,0.25,0.024035549423741687,0.024014626684692553,0.023599367308631623
2017-08-15,10,15,1,0,0.24515564445555688,0.23333333333333334,0.027753757057062442,0.024035549423741687,0.024014626684692553
2013-04-01,11,6,1,1,0.8643580447555941,0.0,0.06717122572355069,0.034616598178390516,0.045394086474984136
2013-04-12,11,6,1,0,0.7909738717339667,0.0,0.036860632016079545,0.06717122572355069,0.034616598178390516
2013-04-29,11,6,1,0,0.8267283410426303,0.0,0.04447360638143914,0.036860632016079545,0.06717122572355069
2013-05-01,11,6,1,1,0.7848481060132515,0.0,0.06086709668877713,0.04447360638143914,0.036860632016079545
2013-05-24,11,6,1,1,0.823602950368796,0.0,0.050815714848850085,0.06086709668877713,0.04447360638143914
2013-06-25,11,6,1,1,0.8412301537692211,0.0,0.149439850922048,0.050815714848850085,0.06086709668877713
2013-07-03,11,6,1,1,0.9246155769471183,0.0,0.13252410396650272,0.149439850922048,0.050815714848850085
2013-07-23,11,6,1,0,0.9897487185898235,0.0,0.04511701849942864,0.13252410396650272,0.149439850922048
2013-07-24,11,6,1,0,0.9682460307538441,0.0,0.040403333227937134,0.04511701849942864,0.13252410396650272
2013-07-25,11,6,1,0,0.9689961245155643,0.0,0.04469342698564774,0.040403333227937134,0.04511701849942864
2013-08-05,11,6,1,1,0.9832479059882484,0.0,0.07612030290865351,0.04469342698564774,0.040403333227937134
2013-08-15,11,6,1,1,0.9934991873984247,0.0,0.04888618443229121,0.07612030290865351,0.04469342698564774
2013-10-07,11,6,1,1,0.9389923740467556,0.0,0.057761221240844256,0.04888618443229121,0.07612030290865351
2013-10-09,11,6,1,1,0.9209901237654705,0.0,0.054077000341223536,0.057761221240844256,0.04888618443229121
2013-10-11,11,6,0,1,0.9277409676209525,0.0,0.04938365021970199,0.054077000341223536,0.057761221240844256
2013-11-06,11,6,1,1,0.834854356794599,0.0,0.06138481042212491,0.04938365021970199,0.054077000341223536
2013-11-07,11,6,1,1,0.828728591073884,0.0,0.057363778479230146,0.06138481042212491,0.04938365021970199
2013-11-11,11,6,1,0,0.8397299662457804,0.0,0.04389504084338242,0.057363778479230146,0.06138481042212491
2013-11-12,11,6,1,1,0.8146018252281535,0.0,0.05307406675823534,0.04389504084338242,0.057363778479230146
2013-12-05,11,6,1,1,0.8648581072634078,0.0,0.06248341928698114,0.05307406675823534,0.04389504084338242
2013-12-06,11,6,1,1,0.8691086385798223,0.0,0.06279433073246823,0.06248341928698114,0.05307406675823534
2013-12-23,11,6,1,1,0.8833604200525065,0.0,0.11478845638799079,0.06279433073246823,0.06248341928698114
2013-12-24,11,6,1,1,0.8864858107263407,0.0,0.07604828068258063,0.11478845638799079,0.06279433073246823
2013-12-26,11,6,1,1,0.8903612951618951,0.0,0.06999888708578068,0.07604828068258063,0.11478845638799079
2013-12-31,11,6,1,1,0.8777347168396048,0.0,0.07142971424817546,0.06999888708578068,0.07604828068258063
2014-03-03,11,6,1,1,0.9673709213651704,0.0,0.08603135684926778,0.07142971424817546,0.06999888708578068
2014-03-04,11,6,1,1,0.9461182647830977,0.0,0.08466248607599935,0.08603135684926778,0.07142971424817546
2014-04-01,11,6,1,1,0.8967370921365168,0.0,0.0739587142552617,0.08466248607599935,0.08603135684926778
2014-04-14,11,6,1,1,0.9512439054881858,0.0,0.050389718995303485,0.0739587142552617,0.08466248607599935
2014-04-21,11,6,1,1,0.9549943742967868,0.0,0.05048606284142415,0.050389718995303485,0.0739587142552617
2014-05-01,11,6,1,1,0.8967370921365168,0.0,0.07772163471833565,0.05048606284142415,0.050389718995303485
2014-05-12,11,6,1,1,0.9117389673709211,0.0,0.048874436803280595,0.07772163471833565,0.05048606284142415
2014-06-12,11,6,1,1,0.9906238279784971,0.13333333333333333,0.051367857564922154,0.048874436803280595,0.07772163471833565
2014-06-20,11,6,1,1,0.9999999999999998,0.05,0.052566983611761785,0.051367857564922154,0.048874436803280595
2014-06-23,11,6,1,1,0.9859982497812225,0.05,0.055110799999303975,0.052566983611761785,0.051367857564922154
2014-06-25,11,6,1,1,0.9886235779472432,0.2,0.18163190901362913,0.055110799999303975,0.052566983611761785
2014-06-30,11,6,1,1,0.9764970621327662,0.05,0.05952058336852856,0.18163190901362913,0.055110799999303975
2014-07-01,11,6,1,1,0.976372046505813,0.1,0.10742353597065145,0.05952058336852856,0.18163190901362913
2014-07-03,11,6,1,1,0.9601200150018752,0.23333333333333334,0.1758466771955077,0.10742353597065145,0.05952058336852856
2014-07-08,11,6,1,1,0.9513689211151393,0.06666666666666667,0.09133249001245818,0.1758466771955077,0.10742353597065145
2014-07-09,11,6,1,1,0.9372421552694086,0.06666666666666667,0.06339940214396957,0.09133249001245818,0.1758466771955077
2014-07-23,11,6,1,1,0.948243530441305,0.05,0.0553879925520494,0.06339940214396957,0.09133249001245818
2014-07-24,11,6,1,1,0.9351168896112012,0.13333333333333333,0.06093698449232916,0.0553879925520494,0.06339940214396957
2014-07-25,11,6,1,1,0.9659957494686835,0.05,0.061550111895446104,0.06093698449232916,0.0553879925520494
2014-08-05,11,6,1,1,0.8673584198024751,0.05,0.07103027825152243,0.061550111895446104,0.06093698449232916
2014-08-15,11,6,1,1,0.8668583572946615,0.05,0.052363702705803206,0.07103027825152243,0.061550111895446104
2014-10-07,11,6,1,1,0.7617202150268783,0.1,0.07914077654031478,0.052363702705803206,0.07103027825152243
2014-10-09,11,6,1,1,0.7225903237904736,0.13333333333333333,0.060105344545497916,0.07914077654031478,0.052363702705803206
2014-10-10,11,6,0,1,0.7239654956869608,0.03333333333333333,0.06876647816636414,0.060105344545497916,0.07914077654031478
2014-11-03,11,6,1,1,0.6352044005500685,0.08333333333333333,0.10637291839193015,0.06876647816636414,0.060105344545497916
2014-11-06,11,6,1,1,0.6239529941242654,0.15,0.08295165091636669,0.10637291839193015,0.06876647816636414
2014-11-07,11,6,1,1,0.6344543067883484,0.05,0.06413702368555887,0.08295165091636669,0.10637291839193015
2014-11-10,11,6,1,1,0.6184523065383172,0.06666666666666667,0.062568326947066,0.06413702368555887,0.08295165091636669
2014-11-11,11,6,1,1,0.6237029628703585,0.11666666666666667,0.06661403763128636,0.062568326947066,0.06413702368555887
2014-11-12,11,6,1,1,0.6150768846105761,0.03333333333333333,0.05341348976992496,0.06661403763128636,0.062568326947066
2014-11-28,11,6,1,1,0.47480935116889594,0.11666666666666667,0.05577996222245248,0.05341348976992496,0.06661403763128636
2014-12-01,11,6,1,1,0.5128141017627204,0.11666666666666667,0.10006471983561879,0.05577996222245248,0.05341348976992496
2014-12-05,11,6,1,1,0.4741842730341292,0.1,0.07529639920531705,0.10006471983561879,0.05577996222245248
2014-12-08,11,6,1,1,0.43967995999499926,0.1,0.09641263985100063,0.07529639920531705,0.10006471983561879
2014-12-22,11,6,1,1,0.3411676459557444,0.3,0.17935261152604326,0.09641263985100063,0.07529639920531705
2014-12-23,11,6,1,1,0.3602950368796099,0.16666666666666666,0.13811168161507753,0.17935261152604326,0.09641263985100063
2014-12-24,11,6,1,1,0.34679334916864607,0.1,0.10325350555602464,0.13811168161507753,0.17935261152604326
2014-12-26,11,6,1,1,0.33291661457682203,0.3,0.1808113107583989,0.10325350555602464,0.13811168161507753
2014-12-31,11,6,1,1,0.318664833104138,0.1,0.07857008012808878,0.1808113107583989,0.10325350555602464
2015-01-02,11,6,1,1,0.309538692336542,0.06666666666666667,0.09481525298566633,0.07857008012808878,0.1808113107583989
2015-02-17,11,6,1,0,0.32004000500062507,0.06666666666666667,0.044679956038843054,0.09481525298566633,0.07857008012808878
2015-03-02,11,6,1,1,0.2704088011001375,0.03333333333333333,0.07598549377885473,0.044679956038843054,0.09481525298566633
2015-04-01,11,6,1,1,0.277034629328666,0.05,0.0737497484768692,0.07598549377885473,0.044679956038843054
2015-04-14,11,6,1,1,0.3167895986998374,0.03333333333333333,0.04605400091806667,0.0737497484768692,0.07598549377885473
2015-04-21,11,6,1,1,0.34529316164520557,0.1,0.05711102797114944,0.04605400091806667,0.0737497484768692
2015-05-01,11,6,1,1,0.3892986623327916,0.13333333333333333,0.07615074126872698,0.05711102797114944,0.04605400091806667
2015-05-12,11,6,1,1,0.4095511938992373,0.08333333333333333,0.0602723361160292,0.07615074126872698,0.05711102797114944
2015-06-23,11,6,1,1,0.41367670958869845,0.2,0.07117385761549244,0.0602723361160292,0.07615074126872698
2015-06-25,11,6,1,1,0.3954244280535067,0.2,0.16489737203855942,0.07117385761549244,0.0602723361160292
2015-07-23,11,6,1,1,0.25190648831103885,0.1,0.05904424171995731,0.16489737203855942,0.07117385761549244
2015-07-24,11,6,1,1,0.250281285160645,0.1,0.0663912022590814,0.05904424171995731,0.16489737203855942
2015-08-05,11,6,1,1,0.2146518314789348,0.1,0.08351086961682692,0.0663912022590814,0.05904424171995731
2015-08-10,11,6,1,1,0.21227653456682077,0.06666666666666667,0.07732993081260443,0.08351086961682692,0.0663912022590814
2015-08-24,11,6,1,1,0.1282660332541567,0.11666666666666667,0.06427460258154714,0.07732993081260443,0.08351086961682692
2015-09-28,11,6,1,1,0.2055256907113388,0.11666666666666667,0.061662189840655225,0.06427460258154714,0.07732993081260443
2015-10-07,11,6,1,1,0.24878109763720463,0.1,0.07927153275886775,0.061662189840655225,0.06427460258154714
2015-10-09,11,6,1,1,0.27140892611576445,0.16666666666666666,0.08981871105186047,0.07927153275886775,0.061662189840655225
2015-11-02,11,6,1,1,0.22702837854731833,0.1,0.09334611418479437,0.08981871105186047,0.07927153275886775
2015-11-03,11,6,1,1,0.2490311288911114,0.08333333333333333,0.11066134696786865,0.09334611418479437,0.08981871105186047
2015-11-06,11,6,1,1,0.20452556569571195,0.11666666666666667,0.06290938191994375,0.11066134696786865,0.09334611418479437
2015-11-10,11,6,1,1,0.20340042505313155,0.03333333333333333,0.06972289877920461,0.06290938191994375,0.11066134696786865
2015-11-11,11,6,1,1,0.18739842480310037,0.08333333333333333,0.056581122283480285,0.06972289877920461,0.06290938191994375
2015-11-12,11,6,1,1,0.17227153394174272,0.08333333333333333,0.05544022361521503,0.056581122283480285,0.06972289877920461
2015-11-27,11,6,1,1,0.15764470558819849,0.1,0.05882472840615055,0.05544022361521503,0.056581122283480285
2015-11-30,11,6,1,1,0.15589448681085133,0.15,0.07057279758950694,0.05882472840615055,0.05544022361521503
2015-12-08,11,6,1,1,0.11876484560570066,0.16666666666666666,0.07908234983823652,0.07057279758950694,0.05882472840615055
2015-12-21,11,6,1,1,0.08238529816227019,0.06666666666666667,0.08603302618361287,0.07908234983823652,0.07057279758950694
2015-12-22,11,6,1,1,0.10201275159394918,0.2,0.23305989778207722,0.08603302618361287,0.07908234983823652
2015-12-23,11,6,1,1,0.11001375171896483,0.1,0.10076476059157853,0.23305989778207722,0.08603302618361287
2015-12-24,11,6,1,1,0.12076509563695453,0.1,0.11714718429187752,0.10076476059157853,0.23305989778207722
2015-12-31,11,6,1,1,0.11463932991623954,0.1,0.09728208066983034,0.11714718429187752,0.10076476059157853
2016-02-08,11,6,1,1,0.02187773471683957,0.11666666666666667,0.08272896503678966,0.09728208066983034,0.11714718429187752
2016-02-09,11,6,1,1,0.0,0.13333333333333333,0.07892726784706275,0.08272896503678966,0.09728208066983034
2016-03-02,11,6,1,1,0.08263532941617696,0.13333333333333333,0.10432109885316071,0.07892726784706275,0.08272896503678966
2016-04-01,11,6,1,1,0.09251156394549315,0.1,0.09231149231726038,0.10432109885316071,0.07892726784706275
2016-04-12,11,6,1,1,0.17702212776597065,0.15,0.0674810450423394,0.09231149231726038,0.10432109885316071
2016-04-14,11,6,1,1,0.16864608076009496,0.2,0.0527140428319039,0.0674810450423394,0.09231149231726038
2016-04-18,11,6,1,1,0.14726840855106887,0.21666666666666667,0.11882249834208748,0.0527140428319039,0.0674810450423394
2016-04-19,11,6,1,1,0.1615201900237529,0.2,0.10888774151480209,0.11882249834208748,0.0527140428319039
2016-04-20,11,6,1,1,0.1845230653831728,0.2,0.08885541377813574,0.10888774151480209,0.11882249834208748
2016-04-21,11,6,1,1,0.19027378422302782,0.36666666666666664,0.17139910541200365,0.08885541377813574,0.10888774151480209
2016-04-22,11,6,1,1,0.18502312789098635,0.21666666666666667,0.07460854209853271,0.17139910541200365,0.08885541377813574
2016-04-25,11,6,1,1,0.17139642455306908,0.21666666666666667,0.07449798399504076,0.07460854209853271,0.17139910541200365
2016-04-26,11,6,1,1,0.18202275284410546,0.21666666666666667,0.08040575824232563,0.07449798399504076,0.07460854209853271
2016-04-27,11,6,1,1,0.21665208151018872,0.23333333333333334,0.059151693698846944,0.08040575824232563,0.07449798399504076
2016-04-28,11,6,1,1,0.22590323790473804,0.23333333333333334,0.05956530242714127,0.059151693698846944,0.08040575824232563
2016-04-29,11,6,1,1,0.22527815976997118,0.21666666666666667,0.06548026062571223,0.05956530242714127,0.059151693698846944
2016-05-02,11,6,1,1,0.20990123765470675,0.25,0.09694749955825609,0.06548026062571223,0.05956530242714127
2016-05-03,11,6,1,1,0.19614951868983616,0.21666666666666667,0.09888798030981001,0.09694749955825609,0.06548026062571223
2016-05-04,11,6,1,1,0.19764970621327665,0.25,0.10032690498955038,0.09888798030981001,0.09694749955825609
2016-05-05,11,6,1,1,0.20465058132266528,0.21666666666666667,0.08434422457630623,0.10032690498955038,0.09888798030981001
2016-05-06,11,6,1,1,0.2077759719964995,0.25,0.07860234562028125,0.08434422457630623,0.10032690498955038
2016-05-09,11,6,1,1,0.1936492061507688,0.2,0.07766812466268673,0.07860234562028125,0.08434422457630623
2016-05-10,11,6,1,1,0.20902612826603323,0.21666666666666667,0.07094402100521328,0.07766812466268673,0.07860234562028125
2016-05-11,11,6,1,1,0.22815351918989873,0.23333333333333334,0.06620059500591194,0.07094402100521328,0.07766812466268673
2016-05-12,11,6,1,1,0.23352919114889353,0.4666666666666667,0.1415654762390534,0.06620059500591194,0.07094402100521328
2016-05-13,11,6,1,1,0.22827853481685206,0.23333333333333334,0.05845560619238106,0.1415654762390534,0.06620059500591194
2016-05-16,11,6,1,1,0.24703087885985736,0.23333333333333334,0.07461719606066,0.05845560619238106,0.1415654762390534
2016-05-24,11,6,1,1,0.2510313789223652,0.23333333333333334,0.05930571263133328,0.07461719606066,0.05845560619238106
2016-05-27,11,6,0,1,0.2675334416802099,0.3,0.07209826189052031,0.05930571263133328,0.07461719606066
2016-06-23,11,6,1,1,0.26728341042630327,0.21666666666666667,0.06545385441401957,0.07209826189052031,0.05930571263133328
2016-07-25,11,6,1,1,0.18052256532066496,0.25,0.07247382059243629,0.06545385441401957,0.07209826189052031
2016-08-05,11,6,1,1,0.173396674584323,0.25,0.0864116494844012,0.07247382059243629,0.06545385441401957
2016-08-10,11,6,1,1,0.17239654956869604,0.21666666666666667,0.07226710550860858,0.0864116494844012,0.07247382059243629
2016-08-12,11,6,0,1,0.20640080010001244,0.25,0.0830324516817568,0.07226710550860858,0.0864116494844012
2016-08-15,11,6,1,1,0.22202775346918363,0.26666666666666666,0.08635923570802367,0.0830324516817568,0.07226710550860858
2016-08-24,11,6,1,1,0.2291536442055256,0.23333333333333334,0.06321093761846694,0.08635923570802367,0.0830324516817568
2016-09-28,11,6,1,1,0.23890486310788844,0.21666666666666667,0.05522050267275838,0.06321093761846694,0.08635923570802367
2016-10-07,11,6,1,1,0.27253406675834474,0.3,0.07196862686667672,0.05522050267275838,0.06321093761846694
2016-11-02,11,6,1,1,0.21702712839104882,0.2833333333333333,0.11946301611669756,0.07196862686667672,0.05522050267275838
2016-11-03,11,6,1,1,0.20877609701212646,0.25,0.09435098701937251,0.11946301611669756,0.07196862686667672
2016-11-04,11,6,1,1,0.20140017502187774,0.2833333333333333,0.10005050142567452,0.09435098701937251,0.11946301611669756
2016-11-07,11,6,1,1,0.21152644080510058,0.26666666666666666,0.0784726607655617,0.10005050142567452,0.09435098701937251
2016-11-10,11,6,1,1,0.20827603450431292,0.35,0.06450158637417684,0.0784726607655617,0.10005050142567452
2016-11-11,11,6,1,1,0.1928991123890486,0.25,0.06776073329145646,0.06450158637417684,0.0784726607655617
2016-11-25,11,6,1,1,0.2345293161645205,0.3,0.06414284144032872,0.06776073329145646,0.06450158637417684
2016-11-28,11,6,1,1,0.22127765970746333,0.2833333333333333,0.06711453894955847,0.06414284144032872,0.06776073329145646
2016-12-05,11,6,1,1,0.29703712964120504,0.26666666666666666,0.09923365709643424,0.06711453894955847,0.06414284144032872
2016-12-06,11,6,1,1,0.28741092636579574,0.2833333333333333,0.0991094370277797,0.09923365709643424,0.06711453894955847
2016-12-08,11,6,1,1,0.2860357544693087,0.2833333333333333,0.07716499891828002,0.0991094370277797,0.09923365709643424
2016-12-21,11,6,1,1,0.29353669208651073,0.31666666666666665,0.09178134993293036,0.07716499891828002,0.0991094370277797
2016-12-22,11,6,1,1,0.3002875359419926,0.5666666666666667,0.3312139667445035,0.09178134993293036,0.07716499891828002
2016-12-23,11,6,1,1,0.3006625828228528,0.2833333333333333,0.10516159623819615,0.3312139667445035,0.09178134993293036
2017-02-27,11,6,1,1,0.32604075509438674,0.25,0.08164706197310335,0.10516159623819615,0.3312139667445035
2017-02-28,11,6,1,1,0.3255406925865732,0.26666666666666666,0.09484356522836494,0.08164706197310335,0.10516159623819615
2017-03-02,11,6,1,1,0.30841355169396173,0.2833333333333333,0.10614255855745329,0.09484356522836494,0.08164706197310335
2017-04-12,11,6,1,1,0.3145393174146767,0.2833333333333333,0.06808389482728693,0.10614255855745329,0.09484356522836494
2017-04-13,11,6,0,1,0.31541442680335036,0.26666666666666666,0.06768127795971762,0.06808389482728693,0.10614255855745329
2017-04-21,11,6,1,1,0.27103387923490435,0.25,0.07106680428361059,0.06768127795971762,0.06808389482728693
2017-05-01,11,6,1,1,0.2609076134516814,0.2833333333333333,0.12949353958245693,0.07106680428361059,0.06768127795971762
2017-05-12,11,6,1,1,0.24840605075634442,0.35,0.06320855819413923,0.12949353958245693,0.07106680428361059
2017-05-24,11,6,1,1,0.28791098887360916,0.23333333333333334,0.06783210771614169,0.06320855819413923,0.12949353958245693
2017-05-26,11,6,0,1,0.27028378547318405,0.26666666666666666,0.08556556273611081,0.06783210771614169,0.06320855819413923
2017-06-23,11,6,1,1,0.18627328416051997,0.23333333333333334,0.07715244153753485,0.08556556273611081,0.06783210771614169
2017-07-24,11,6,1,1,0.22815351918989873,0.23333333333333334,0.07862373967636563,0.07715244153753485,0.08556556273611081
2017-07-25,11,6,1,1,0.24765595699462434,0.25,0.07786684189092079,0.07862373967636563,0.07715244153753485
2017-08-10,11,6,1,1,0.25728216027003364,0.2833333333333333,0.07810598026471488,0.07786684189092079,0.07862373967636563
2017-08-11,11,6,0,1,0.26065758219777474,0.26666666666666666,0.0800225172803638,0.07810598026471488,0.07786684189092079
2017-08-15,11,6,1,1,0.24515564445555688,0.23333333333333334,0.09119985683091023,0.0800225172803638,0.07810598026471488
2013-04-01,12,15,1,0,0.8643580447555941,0.0,0.02769464725672605,0.015173831993078911,0.013909234404070348
2013-04-12,12,15,1,0,0.7909738717339667,0.0,0.01621261889132964,0.02769464725672605,0.015173831993078911
2013-04-29,12,15,1,0,0.8267283410426303,0.0,0.016836221159833395,0.01621261889132964,0.02769464725672605
2013-05-01,12,15,1,0,0.7848481060132515,0.0,0.024053318283599037,0.016836221159833395,0.01621261889132964
2013-05-24,12,15,1,0,0.823602950368796,0.0,0.016895029898627453,0.024053318283599037,0.016836221159833395
2013-06-25,12,15,1,1,0.8412301537692211,0.0,0.05546141004264952,0.016895029898627453,0.024053318283599037
2013-07-03,12,15,1,0,0.9246155769471183,0.0,0.03648228693768207,0.05546141004264952,0.016895029898627453
2013-07-23,12,15,1,0,0.9897487185898235,0.0,0.016427365051334988,0.03648228693768207,0.05546141004264952
2013-07-24,12,15,1,0,0.9682460307538441,0.0,0.014617661281199025,0.016427365051334988,0.03648228693768207
2013-07-25,12,15,1,0,0.9689961245155643,0.0,0.015836245246962838,0.014617661281199025,0.016427365051334988
2013-08-05,12,15,1,0,0.9832479059882484,0.0,0.022038147277821187,0.015836245246962838,0.014617661281199025
2013-08-15,12,15,1,0,0.9934991873984247,0.0,0.01352718315427238,0.022038147277821187,0.015836245246962838
2013-10-07,12,15,1,0,0.9389923740467556,0.0,0.02182601100994492,0.01352718315427238,0.022038147277821187
2013-10-09,12,15,1,0,0.9209901237654705,0.0,0.018850084105116956,0.02182601100994492,0.01352718315427238
2013-10-11,12,15,0,0,0.9277409676209525,0.0,0.016970052358691198,0.018850084105116956,0.02182601100994492
2013-11-06,12,15,1,0,0.834854356794599,0.0,0.02121009100148699,0.016970052358691198,0.018850084105116956
2013-11-07,12,15,1,0,0.828728591073884,0.0,0.02443294858333932,0.02121009100148699,0.016970052358691198
2013-11-11,12,15,1,0,0.8397299662457804,0.0,0.021495484885902964,0.02443294858333932,0.02121009100148699
2013-11-12,12,15,1,0,0.8146018252281535,0.0,0.022908991666324142,0.021495484885902964,0.02443294858333932
2013-12-05,12,15,1,0,0.8648581072634078,0.0,0.0197997401765441,0.022908991666324142,0.021495484885902964
2013-12-06,12,15,1,0,0.8691086385798223,0.0,0.01923616127443624,0.0197997401765441,0.022908991666324142
2013-12-23,12,15,1,0,0.8833604200525065,0.0,0.03437760099207834,0.01923616127443624,0.0197997401765441
2013-12-24,12,15,1,0,0.8864858107263407,0.0,0.03575964372689561,0.03437760099207834,0.01923616127443624
2013-12-26,12,15,1,0,0.8903612951618951,0.0,0.026286532592342444,0.03575964372689561,0.03437760099207834
2013-12-31,12,15,1,0,0.8777347168396048,0.0,0.024542860961730115,0.026286532592342444,0.03575964372689561
